tweet,date,time,link
"Gusto ko na mamundok, jusko ang taba ko na sa kain tulog! Details here: https://m.facebook.com/story.php?story_fbid=798599363967354&amp;id=323380018155960 #Covid_19PH #COVID19PH #CoronaCrisis #lockdown #QuarantineActivities #HungryDaily #HungDailyPH #SocialDistancing #CoronavirusPandemic #StayAtHome #Quarantine",2020-03-21,15:00:56+00:00,https://twitter.com/hungrybyaheros/status/1241379272046059529
"Suggestion: Yung mga na-hoard niyo na hotel slippers, why not use it indoors so that you don’t have to bring into the house your shoes/slippers you used outside? #Covid_19 #COVID19pandemic #COVID19PH #coronavirus ",2020-03-21,14:59:32+00:00,https://twitter.com/cas116/status/1241378918331899904
Maybe he allowed the covid to spread so China will not look so bad or be left behind. ,2020-03-21,14:37:04+00:00,https://twitter.com/Trader4lyf/status/1241373262463905799
Korea finished developing the 10 minute Covid-19 diagnostic kit and is now ramping up production. They plan to export 300.000 test-kits per week - #Covid19kit #CoronaCrisis #CoronavirusPandemic,2020-03-21,14:36:39+00:00,https://twitter.com/DrSunilKumar_/status/1241373160815001600
Sabihin mo yan sa pamilya ng congressional staff na namatay nang dahil sa covid-19. Hasty generalization! Name names and shame them because apparently it’ll solve the problem. ,2020-03-21,14:32:27+00:00,https://twitter.com/mulder8scully5/status/1241372102201991168
"Covid 19 is killing me and i, i must confess i hate quarantine. Quarantine i miss my friends I’m losin my mind, give me a sign. When the hell i can go outside.",2020-03-21,14:08:00+00:00,https://twitter.com/_cholemertan/status/1241365950806409222
"Sana mag ka vaccine na or gamot na sa covid 19 na to Lord please guide us especially to those scientists, researching for the cure. And to those frontliner.",2020-03-21,13:53:18+00:00,https://twitter.com/janronquillo/status/1241362251962970112
sobrang inggit na inggit na inggit ako sa paghandle ng korea sa coronavirus crisis. may compromise pero tuloy ang buhay. meanwhile we are stuck with clowns and their dumb policies ,2020-03-21,13:52:52+00:00,https://twitter.com/edrick02/status/1241362142529380353
dami ng cases ng covid sa manda :(,2020-03-21,13:41:28+00:00,https://twitter.com/BiancaFelices/status/1241359273939988480
When I go home I wonder how many COVID (+) patient I have actually seen that day. But that will just be forever a thought because testing is limited among non VIPs while these politicians have an easy access to testing even if not indicated. ,2020-03-21,13:39:35+00:00,https://twitter.com/martin_bravo88/status/1241358796795949056
Today the declared number of infected people in India went up to 283. I don’t know why I feel ominous about it. #Covid_19 #coronavirusindia #CoronavirusPandemic,2020-03-21,13:39:18+00:00,https://twitter.com/DrSunilKumar_/status/1241358728462397441
"I close this Saturday night by appealing to everyone who can read this: Let us alll be nice anc considerate towards each other, especially on social media. We still have 3 long weeks to go on this ECQ, we only have each other and we only beat COVID 19 together.",2020-03-21,13:38:30+00:00,https://twitter.com/R_G_Cruz888/status/1241358526133325824
"2 Weeks B.C. (Before COVID-19) jeriicha @Intramuros, Manila https://www.instagram.com/p/B9_1dcWheHv/?igshid=1btws846wfp50",2020-03-21,13:30:38+00:00,https://twitter.com/DjBuddahhh/status/1241356544920498176
She always know and she believes na kaya ko ang sarili ko. But now because of NCOV and since I’m a nurse working in a hospital everything changed. She keeps on asking me kung kamusta ako. She keeps on reminding me to take care of myself. She’s worried.,2020-03-21,13:26:59+00:00,https://twitter.com/thejericoranin/status/1241355627772833792
"Senior citizens who are prone to the virus will die of starvation, not of #Covid_19",2020-03-21,13:15:44+00:00,https://twitter.com/besamwah/status/1241352797695557633
"81 of 366: As of today, the number of COVID-19 cases has been increasing. At this rate, we will be looking at longer quarantine and lockdown period. People, please please, stay indoors! Everyone is affected. If you… https://www.instagram.com/p/B9_zYcZF1G_/?igshid=1d5vhfsp39zc3",2020-03-21,13:12:29+00:00,https://twitter.com/idblovinmeg/status/1241351979886149636
The Core 2.0 | Pistageñio Jr. ••• One of my unfinished businesses due to Coronavirus is this. The dance concert of my Grade 11 students of ELJ - Center for Media Arts. It was my second year as the dance teacher for… https://www.instagram.com/p/B9_zIbWJHe0/?igshid=9vkvb4epiip6,2020-03-21,13:10:18+00:00,https://twitter.com/ahlexleyva/status/1241351430751031296
"Watch the video from @Kurz_Gesagt about Corona Virus! Very Informative! Let’s turn the table and make the coronavirus a slow pandemic, instead of a fast pandemic! #StaySafe #COVID19Quarantine #coronavirus #COVID19PH #CoronavirusPandemic #pandemic",2020-03-21,13:06:59+00:00,https://twitter.com/kaisserstuff/status/1241350595602026496
"Watched his interview on DZMM Teleradyo with Jing and was impressed by how Mayor Rex assured his constituents of how the local govt is efficiently handling the covid-19 crisis. They are in full control from disinfection to relief and security operations. Great job po, Mayor! ",2020-03-21,13:01:56+00:00,https://twitter.com/dranidph/status/1241349323083771904
"But still, I am outraged by the VIP government officials and staff demanding Covid-19 test for the @DOHgovph surveillance team. Mga puta sila! #Covid19inPH",2020-03-21,12:45:25+00:00,https://twitter.com/everydayKaycee/status/1241345166566293504
@tv9gujarati we r in Philippines .here is Corona spreading quickly .we urge to government to plz arrange facility for us .bcz it’s spreading very fast here and manila is lockdown @CMOGuj @PMOIndia #coronavirus @drkiritpsolanki @hasmukhpatelmp @TimesNow @aajtak,2020-03-21,12:45:07+00:00,https://twitter.com/shivampanday757/status/1241345091416932352
"The more we prolong, the greater the risk of an exponential growth of COVID-19 cases. Without mass testing amid community transmission, we won’t be far from the situation in Italy. DOH even admits that 75,000 will be infected in two to three months without strict measures.",2020-03-21,12:30:38+00:00,https://twitter.com/FaraonEduard/status/1241341446730338305
ma ang cute kiligin ni dondi KSSKKSKSKSKSKSKSKSKSKS TANGINA MO CORONAVIRUS,2020-03-21,12:23:52+00:00,https://twitter.com/mrgesantiago/status/1241339743683502081
All because you lied. Now many more are at risk. #Covid_19 #BeHonest,2020-03-21,12:21:06+00:00,https://twitter.com/ytisreviddetinu/status/1241339048779583491
The patient also died from covid but to his family I pray that you will forever carry the burden of killing a person and harming so many others because you are liars. You knew he was a PUI but you lied about it. There is a special place in hell for you.,2020-03-21,12:17:42+00:00,https://twitter.com/martin_bravo88/status/1241338191228973057
Today a 34 y/o promising cardio fellow passed away from complications of COVID because his patient lied about travel history. We don’t know him personally but we all wept. We were all cheering and praying for his recovery. He represented us healthcare workers. RIP doc ,2020-03-21,12:17:11+00:00,https://twitter.com/martin_bravo88/status/1241338060547084288
"Dear friends and family, some friends have started a food drive wherein they cook hot meals for COVID-19 front liners like medical staff. Donations start at ₱648 for 10 meals. Please visit http://www.cloudeats.ph to make a donation and spread the word! Thank you so much!",2020-03-21,12:13:38+00:00,https://twitter.com/jayfajardo/status/1241337169865609217
There’s no telling how much longer we’ll be in this situation. One thing’s for sure ... it gets worse before it gets better. Expect confirmed COVID.19 numbers to rise with the arrival of the 100k test kits donated by China.,2020-03-21,12:08:27+00:00,https://twitter.com/insiderick/status/1241335862178140160
RBIs coronavirus contingency plan Keep it going from a secret location ,2020-03-21,12:05:05+00:00,https://twitter.com/usecmagsaysay/status/1241335016975548416
"..It doesn’t mean naman na kapag nilagnat ka bigla o sumakit lalamunan o kung anupaman yan eh covid na. We just want to make sure na safe ka at yung mga tao na pwede mong makasalamuha. Kung natatakot ka, pwes di ito ang time para maging duwag.",2020-03-21,11:53:30+00:00,https://twitter.com/jayhizon_tamayo/status/1241332100009037824
"We asked @DOHgovph chief Francisco Duque III queries on public plea for a mass testing of coronavirus disease-2019, and other matters. Below is our conversation. The health chief essentially said the extent of the testing depends on the number of testing kits. @PhilstarNews",2020-03-21,11:42:04+00:00,https://twitter.com/prinzmagtulis/status/1241329224130023425
Rice delivery po w/ discount for you bes. Minimum 25 kilos. #MetroManila #RegionII #ricedelivery #Pilipinas #Filipino #kanin #buyrice #supportOurFarmers #EnhancedCommunityQuarantine #Pinoy #Pinay #COVID19 #Covid_19 #Covid_19PH #CoronaCrisis https://market.farmon.ph/?c=ahews – at Metro Manila (National Capital Region),2020-03-21,11:37:34+00:00,https://twitter.com/sulatnabentapa/status/1241328093861539840
How soap kills the coronavirus https://youtu.be/-LKVUarhtvE via @YouTube Wash your hands in 20 Seconds. PERIOD. ,2020-03-21,11:35:31+00:00,https://twitter.com/TheaHenson/status/1241327577437888513
"Kapag lumala pa ’tong covid-19 at naka create ng nationwide hunger because of lack of food, government avoiding accountability at naging anarchy na. I want to see the head of du30, villar, bong go and the rest of their team at stake",2020-03-21,11:06:46+00:00,https://twitter.com/jvfrncsco/status/1241320341873385472
"Kicking Covid 19’s ass with exercise while home quarantined#NoToCoronaVirus!-March 21, 2020 https://youtu.be/rfZveY_Q9j0 via @YouTube",2020-03-21,11:05:20+00:00,https://twitter.com/jdlacsamana/status/1241319978038517761
"From Jorel Valdez’s FB post: “He was PH200, the latest in the ever-growing number of COVID-19 deaths. To most, he is just another statistic. .. Rest in power, brother. Soon, your name will be remembered by the people as one of our fallen heroes. But not today. Today, we grieve.” ",2020-03-21,11:02:29+00:00,https://twitter.com/claudiopoy/status/1241319260846051329
Mga paalaala po sa iyo na huwag akong makalabas ng bahay na muntik mahuhuli nila ako ng mga kawal na seguridad dahil sa COVID-19 Outbreak at ayokong nagtutungo po sa iyo ay nakahawa ang delikado ito. #TeamRandsArcills #MisterRandeleArcilla05031988 #BantayCOVID19,2020-03-21,10:56:40+00:00,https://twitter.com/TheGreatOfRands/status/1241317797189128192
"Ambassador’s message to all Indians in Kazakhstan amid situation developed due to COVID-19. (@indembastana), I would like to say to students please stay at your houses now because india is under quarantine until 29 march , No international flight landing in india https://twitter.com/Arjun_Mehar/status/1241279727874084865",2020-03-21,10:53:49+00:00,https://twitter.com/DrSunilKumar_/status/1241317081498304512
Cehtralized pala dun pag covid cases,2020-03-21,10:53:31+00:00,https://twitter.com/rooonramos/status/1241317005916925952
4/4 Kasi hndi natin alam kung sino ang meron at wala.. Hanggat walang nadidiscover na gamot hndi tayo safe.. Kaya much better stay at home.. Magtiktok na lang at magml or netflix okay! Be stay guys! #CoronaCrisis #Covid_19,2020-03-21,10:44:33+00:00,https://twitter.com/hardhitterjames/status/1241314750601940994
"Laban, Pilipinas! COVID-19 will end soon, in Jesus name. Wag lang matigas ulo natin at marunong sumunod para na rin hindi na kumalat yung virus ngayon.",2020-03-21,10:37:15+00:00,https://twitter.com/imjddomingo28/status/1241312912657928193
"Anyone wanna be my quarantine gf? I mean, we can break up after all this covid shit.",2020-03-21,10:32:59+00:00,https://twitter.com/JimBrllnts/status/1241311838031065088
I’m doing a donation drive with a friend and I raised 16k in less than an hour!! I’m so thankful to my friends and family members. If you want to donate just inform me!! I have networks to know where we can help. Let’s beat COVID!,2020-03-21,10:30:32+00:00,https://twitter.com/japanonuevoabe/status/1241311223032905729
"Garin: With the temporary suspension on the collection of toll fees related to relief operations on coronavirus disease, we are providing vigorous support for all humanitarian activities to uplift the morale of our kababayans.",2020-03-21,10:30:06+00:00,https://twitter.com/kim_badbadon/status/1241311112131272709
"COVID-19 UPDATE (March 21, 2020 | 5PM) Another 77 patients have tested positive for COVID-19, bringing the total to 307 cases in the Philippines. So far, 13 patients have recovered and 19 have died, according to the Department of Health. #Covid_19 #CoronaCrisis",2020-03-21,10:27:49+00:00,https://twitter.com/DrSunilKumar_/status/1241310540011458560
OMG AIRA ang WINNER SALAMAT ang SAYA GRABE salamat KAPATID kayo TALAGA unang NAISIP ko We LOVE YOU SEXBOMB GIRLS get get AWW!! gawa nadin kayo mga KA-ROCKERS dali CORONAVIRUS SONG - MAY CORONA lyrics by -… https://www.instagram.com/p/B9_dn2wjG5s/?igshid=46r2mkj0pij5,2020-03-21,10:27:24+00:00,https://twitter.com/osangsoliven/status/1241310435388907522
"Cause of death: acute respiratory failure secondary to pneumonia-high risk, COVID-19, diabetes, cardiovascular disease, upper gastrointestinal bleeding.",2020-03-21,10:25:30+00:00,https://twitter.com/kim_badbadon/status/1241309956449550337
"The 10th recovery is PH41, a 75-year-old Filipina from Makati with travel history to USA and exposure to known COVID-19 cases. Symptoms began March 1, tested positive March 11. Discharged March 17, asymptomatic with one negative result.",2020-03-21,10:23:40+00:00,https://twitter.com/kim_badbadon/status/1241309492349784065
COVID-19 Pandemic Containment State on coronavirus pandemic Stats reported on its verified status Enabling protocols for consideration Enacting on its disease recovery Poignant times for flattening the… https://www.instagram.com/p/B9_f9lBHvWr/?igshid=11zkk6s89nnze,2020-03-21,10:22:47+00:00,https://twitter.com/roymarkcorrales/status/1241309270420992000
"JUST IN: DOH reports an additional 77 new cases (PH231-PH307) of COVID-19, as well as 5 new recoveries. This brings the totals to 307 confirmed cases, 13 recoveries, and 19 deaths as of March 21.",2020-03-21,10:22:30+00:00,https://twitter.com/kim_badbadon/status/1241309201894223873
"BREAKING: DOH confirms 77 new COVID-19 cases, total now 307",2020-03-21,10:22:13+00:00,https://twitter.com/kim_badbadon/status/1241309130364604416
"BREAKING: DOH reports 32 new positive COVID-19 cases, one (1) death and five (5) additional recoveries, bringing totals to 262 confirmed cases, 19 deaths and 13 recoveries in the Philippines as of March 21, 2020.",2020-03-21,10:21:57+00:00,https://twitter.com/kim_badbadon/status/1241309063675174912
Since Covid-19 izz real at nasa PBB house tayo patulan na natin ito. Tagged by ate @raz_kate 1. Lock screen 2. Home screen 3. Last song you listened to. 4. Recent pic on your phone I nominate: @SirArchiekins @arkikaeluh @thearkitep @ddorao @jha_stkidding @enitsirkbangsal,2020-03-21,10:21:15+00:00,https://twitter.com/BARchitect_/status/1241308886075764738
"Difficult to interpret the numbers because of the on-and-off availability of the test kits;better to look at them on a weekly basis. Overall though,I think we’re not doing badly.We’re not exactly flattening the curve;but we’re ‘moderating the infectious greed’ of the Covid virus.",2020-03-21,10:21:01+00:00,https://twitter.com/DrTonyLeachon/status/1241308829364547585
"God is our Great Protector #Amen #COVID19 #Coronavirus @Manila, Philippines https://www.instagram.com/p/B9_fk4dB9aK/?igshid=181zh7ep6ds51",2020-03-21,10:19:25+00:00,https://twitter.com/NoLoOfficial/status/1241308422605242369
Ano ang una mong gagawin after COVID-19? Details here: https://m.facebook.com/story.php?story_fbid=798599363967354&amp;id=323380018155960 #LabanPilipinas #HungryDaily #HungDailyPH #HungryDailySquad #HDSquad #Covid_19 #HDSquadRecommended #Viral #Trending #Hype #CoronaCrisis #StayAtHome #EnhanceCommunityQuarantine,2020-03-21,10:15:03+00:00,https://twitter.com/DailyHungry/status/1241307323928383493
"307 covid cases and counting.The more cases, the longer we stay at home. The more people outside their homes,the happier the virus is. Kuha mo? ",2020-03-21,10:11:35+00:00,https://twitter.com/Noemi_Nonette/status/1241306451651334144
𝗧𝗼𝗽 𝟮𝟬 𝗠𝗶𝗹𝗸𝘁𝗲𝗮 𝘄𝗶𝘁𝗵 𝗪𝗶𝘁𝘁𝗶𝗲𝘀𝘁 𝗡𝗮𝗺𝗲: Details here: https://m.facebook.com/story.php?story_fbid=890548968038953&amp;id=399790847114770 #HungryByaheros #HungryDaily #HungDailyPH #HungryDailySquad #HDSquad #Milktea #HDSquadRecommended #MilkteaIsLife #WittyMilktea #FuniestMilktea #Trending #Viral #Tea #Covid_19,2020-03-21,10:10:16+00:00,https://twitter.com/ByaherosHungry/status/1241306123912634368
"BREAKING: DOH reports 77 new COVID-19 cases today, bringing the country total to 307",2020-03-21,10:07:08+00:00,https://twitter.com/kim_badbadon/status/1241305334590763008
Kaya mabilis naaksyonan ng South Korea ang #Covid_19 is because of mass testing naging transparent sila. I hope magawa natin ito sa PH. #MassTestingNow,2020-03-21,10:03:47+00:00,https://twitter.com/mrrein_dee/status/1241304488931028993
Team ER vs COVID-19 @Taytay Doctors Multispecialty Hospital https://www.instagram.com/p/B9_doHepv693NhIkz9nbMy5LzWVB8bS7joZPEU0/?igshid=1itsodk5apqmz,2020-03-21,10:02:22+00:00,https://twitter.com/jitzgardoce/status/1241304133111431168
Situation getting worse. More cases of covid-19 positive persons. And our building is only allowing 1 person to run for errands starting today. And i desperately wanted to go home rn. God help us all. ,2020-03-21,10:00:15+00:00,https://twitter.com/theRialme/status/1241303601663709184
"The PUIs reported everyday are the source of the “ new cases”. As soon as the RITM tests are in, the ones reported as + move up to the COVID+ list. Which is why, assuming that all PUIs are categorized as PUIs pending test confirmation, PUIs should be in everyone’s radar screen.",2020-03-21,09:46:48+00:00,https://twitter.com/DrTonyLeachon/status/1241300216189317121
I realized the only thing I look forward to now is cooking my food and watching Crazy Rich Asians over and over #CoronaCrisis #Covid_19 #trumpidemic,2020-03-21,09:46:00+00:00,https://twitter.com/raymerrill/status/1241300014384594945
"Sad of the double meaning this image gives- in our language corona directly translates to crown... and the burden of the coronavirus pandemic, I agree, rests upon our healthworkers let’s all pray for the word to heal Stay safe doctor!!",2020-03-21,09:42:23+00:00,https://twitter.com/anueru432/status/1241299104996585472
"Are we talking delivery of sanitizing liquid or covid19 test kits? Methinks in this simple exercise, doing the job to fight coronavirus in the most cost-efficient effective way is what we need to agree on. Try not to conflate test kits -- they’re in limited supply for PUI only.",2020-03-21,09:41:18+00:00,https://twitter.com/molavefinds/status/1241298833465733120
"That’s so sad. Prayers for your mentor. For all those that left us because of COVID-19. And all in the frontline helping to battle it. Hugs for you, Sushi! Stay strong and safe. ",2020-03-21,09:25:00+00:00,https://twitter.com/HRHKoreKyu/status/1241294729402183681
307 confirmed cases of ncov here in the PH. huhu why? I’m sure that the main reason why we have this community quarantine is to lessen the cases but how come that it getting worst everyday? This is so alarming ..,2020-03-21,09:05:04+00:00,https://twitter.com/jpatwick_mendez/status/1241289714042167297
"Tandaan niyo, kapag tumaas ng tumaas padin ang bilang ng cases ng COVID-19 sa atin, mas hahaba pa lalo ang araw na itagagal ng community quarantine, mas lalong mahihirapan ang lahat, kung gusto niyo bumalik sa normal ang lahat please cooperate and STAY AT HOME.",2020-03-21,09:02:38+00:00,https://twitter.com/lionelfabros/status/1241289102256816130
"Andami pa ding tao sa labas, fyi 307 na po COVID 19 cases sa PH.",2020-03-21,08:58:50+00:00,https://twitter.com/_jaffas0920/status/1241288144642641920
77 bagong #COVID19 patient nadagdag sa talaan ng @DOHgovph dahil dito 307 na ang tota number of cases sa bansa. 5 sa mga pasyente ang naka-recover na kabilang dito ang 4 na may edad na. 19 ang total number of deaths dahil sa #coronavirus ,2020-03-21,08:57:31+00:00,https://twitter.com/JohnsonManabat/status/1241287814521618432
"Philippine Dept of Health confirms biggest single-day increase of Covid-19 cases (77) total now 307 (from 1,269 tests conducted according to DoH website) #COVID19 #COVID19PH",2020-03-21,08:51:15+00:00,https://twitter.com/Howardrjohnson/status/1241286236985159680
"The Department of Health confirms 77 new COVID-19 cases today, bringing national total to 307.",2020-03-21,08:45:47+00:00,https://twitter.com/rcdeguzmanG12/status/1241284863090495488
Update! 307 Covid19 Cases #Covid19 #Ncov #CoronaCrisis,2020-03-21,08:39:14+00:00,https://twitter.com/themgorenseph/status/1241283211243577344
look at the camera #pug #pugsofinstagram #dog #dogsofinstagram #doglover #stayhome #covid_19 #portraitphotography #portrait #gay #single #happy @Impala Street West Fairview https://www.instagram.com/p/B9_T_rgpGcy/?igshid=11xt7goa8jdd9,2020-03-21,08:38:13+00:00,https://twitter.com/BhamBernal/status/1241282955873603585
"Di ko gets baket kelangan magpa xerox ng Quarantine Pass? Srsly people, seryosong virus ang covid-19 my gosh ",2020-03-21,08:36:52+00:00,https://twitter.com/rivashane/status/1241282615262367749
"""Patients who lie to doctors about travel history and/or exposure to COVID-19 positive patients are not only responsible for the deaths of the medical personnel who tried to keep them healthy &amp; alive, but also for other patients that those medical personnel could have saved."" ",2020-03-21,08:30:54+00:00,https://twitter.com/rlink21/status/1241281114339082242
Me waiting for covid to go away so i can make gala na with my friends.. #ArawGabiByAteReg #FrodoTheDodo #CovidGoAway @Mandaluyong https://www.instagram.com/p/B9_SyhND8HH/?igshid=dph6mb5dg0d4,2020-03-21,08:27:51+00:00,https://twitter.com/Mattceliz/status/1241280349440749568
The coronavirus epidemic teaches us — once again — that a robust supplier-monitoring system that maps sub-tier dependencies is a basic requirement for today’s supply chain and sourcing professionals. @HarvardBiz,2020-03-21,08:17:51+00:00,https://twitter.com/JennyRockwell/status/1241277831918661634
Uy thank goodness malayo pala sa area mismo accdg to my client n tagaro’n. Whew. #lotforsale #TandangSora #QuezonCity #realestate #Philippines #COVID19 #coronavirus #Pinoy #Filipino #QuarantineLife #buhayPinoy #primeproperty #lote #lupa #bahayatlupa – at Barangay Tandang Sora,2020-03-21,07:57:42+00:00,https://twitter.com/sulatnabentapa/status/1241272760577355776
Craving for this cold drink on a hot Saturday afternoon. #Jinro #JinroGrapefruit #Craving #NCOV19 #CoronaVirus #Pandemic #Quarantine #LockDown #StayHome #Instagood #picoftheday #tagsforlikes @Kingdom Of Isarog https://www.instagram.com/p/B9_O6vVAdKJ/?igshid=139spv7fk1zw4,2020-03-21,07:53:50+00:00,https://twitter.com/JasonTelmo/status/1241271785900908545
"Nung wala pang quarantine pero dumarami na cases ng covid-19, they kept forcing me to drive them sa casino. I told them na mag-taxi or grab nalang sila dahil baka magka-covid ako kahahatid-sundo sa kanila. They told me natatakot sila kasi baka carrier ng virus prev passenger ",2020-03-21,07:53:35+00:00,https://twitter.com/justinaliababwa/status/1241271726027059205
Pinag mulan ng virus covid free na Pinas kelan kaya ?? Stay safe,2020-03-21,07:49:01+00:00,https://twitter.com/HedrickArevalo/status/1241270575546265602
Taytay just confirmed 2 cases of Covid-19! 1st case was also the 1st death in Taytay! #COVID2019,2020-03-21,07:46:36+00:00,https://twitter.com/LusciousKent/status/1241269967183441921
So ayun may confirmed cases na ng covid 19 dito sa san juan tangina yoko na lumabas,2020-03-21,07:40:57+00:00,https://twitter.com/xxrchd/status/1241268547277316096
"Very deep msg by sir, I hope all Indian will understand and not understimate the #Covid_19 bcz we have example of China,itly they underestimate the circumstances and they lost massive of people,GDp and other factor so I request from Philippines to.keep distance,and stay safe ",2020-03-21,07:34:31+00:00,https://twitter.com/shivampanday757/status/1241266927042883584
May 2 cases na sa Taytay Yung isa namatay na bago pa lumabas yung result na positive sya sa COVID-19 Stay safe; stay home na po tayo mga kababayan. ,2020-03-21,07:29:29+00:00,https://twitter.com/rlink21/status/1241265660274958338
"Hello sir, request frm PHILIPPINES,We have food for now but what about later So I request the @CMOGuj Govt to bring us back to our country because INDIAN IS NOT RESPONDING NOW.21/03 2020 At this kind of situation we will have no one to look after us WE NEED OUR PARENT #Covid_19",2020-03-21,07:27:00+00:00,https://twitter.com/shivampanday757/status/1241265035030089728
"Lang hiya ka talaga Covid 19 ka. Napatiktok mo ako dahil sa quarantine #tiktok #tiktokphiliippines #quarantinelife #loveinthetimeofcorona #dancechallenge #ahi @California Garden Square Condominium Association,… https://www.instagram.com/p/B9_K7oQpRfZ/?igshid=1m9pz2w3erver",2020-03-21,07:19:16+00:00,https://twitter.com/i_am_arqman/status/1241263087463870464
Ayan para wala ng lalabas matitigas ang ulo mamaya sila pa magdala ng virus pinadlock down ko na hehehehe #Covid_19,2020-03-21,07:06:31+00:00,https://twitter.com/ArleneMadrid2/status/1241259878842155008
"Hi friends, I appreciate you for tagging me in your instagram stories. I’m just a little bit tired lately to continue the thread. I enjoy looking at them and I’m happy to know people still remember me lol. Anyway, take care and please don’t catch covid-19! ",2020-03-21,07:03:44+00:00,https://twitter.com/allyanadelacruz/status/1241259178351456258
"Kaya siguro hindi ako na ""WORK AT HOME"" kasi. #BPO #CALLCENTERAGENT #BAYANINGPUYAT #CORONAVIRUS ",2020-03-21,06:47:17+00:00,https://twitter.com/Leejolivar/status/1241255041001852934
