tweet,date,time,link
Wonder how many full blown alchohlics are going to be produced with this lockdown and how many coke dealers are going to go out of biz thoughts and prayers #coronavirus #CoronaCrisis,2020-03-21,07:02:11+00:00,https://twitter.com/raymerrill/status/1241258788910497792
Guys ang kulit talaga ng dalawang ito. Sinabi ng stay at home pero gala ng gala. Basain ang mapa ni Dora. Si Diego isa din to. #StayAtHome #Covid_19 #CoronaCrisis #lockdown,2020-03-21,07:01:02+00:00,https://twitter.com/iamdmofficialph/status/1241258500417863680
"As I always wear this face mask, eventually my booger went white. Gross but it’s legit #Covid_19 #coronavirus",2020-03-21,06:34:47+00:00,https://twitter.com/gelominaj/status/1241251895072571392
Unless that is the intent... make the fighting of Covid as costlier as possible so they have more rooms to pocket money.,2020-03-21,05:14:23+00:00,https://twitter.com/voltgarcia/status/1241231662127579136
yung pasyente kong mas takot pa sa covid kesa sa sakit nya na pots disease. ,2020-03-21,04:42:02+00:00,https://twitter.com/Loicee21/status/1241223519385481216
"Based on the speculations ng mga chismosa naming kapitbahay. He was PUI. Yes, having coronavirus. As in, yung lockdown yung area namin plus we are all required to close doors and social distancing",2020-03-21,04:38:06+00:00,https://twitter.com/heyimboredkid/status/1241222527734538241
Ang di ko maintindihan bakit may mga tindahan na ayaw magpa pasok kung di ka naka-mask? This is applicable sa may sakit lang. Di po airborne ang COVID-19.,2020-03-21,02:27:13+00:00,https://twitter.com/imkerfrancisco/status/1241189592264404993
social distancing na ang daming sumusingit !!!! #CoronaCrisis #Covid_19 #CoronaStopKaroNa #Super8,2020-03-21,01:49:57+00:00,https://twitter.com/zil_libay/status/1241180213951614977
3rd day of immune system boosting against COVID-19. ,2020-03-21,00:36:46+00:00,https://twitter.com/samueltferrera/status/1241161796704071680
What if kaya lang nagmukhang mas marami ang covid-related death sa italy eh kasi itinago ng China yung totoong figures nila?,2020-03-20,16:08:03+00:00,https://twitter.com/HashtagRonald/status/1241033773862416384
"We’ve survived the week! Just 25 days more before the enhanced community quarantine is lifted and hopefully, we are all free from the nightmare that is Covid-19. Meantime, we need to practice proper hygiene. Alcohol… https://www.instagram.com/p/B99ARBdHaur/?igshid=ua6dgera9abq",2020-03-20,11:07:20+00:00,https://twitter.com/shiela_culpa/status/1240958096542814208
"“Pwede kayong magbakasyon dyan lang sa bahay. Ikot-ikot muna kayo sa bahay n’yo baka may hindi pa kayo napupuntahan,” - Pres. Duterte Day 4 of #enhancedcommunityquarantine #covid_19 #stayathome #workathome… https://www.instagram.com/p/B985MHdHAPe/?igshid=1tcktgwio7il2",2020-03-20,10:05:30+00:00,https://twitter.com/jm_ariva/status/1240942532638449664
Here are 10 Steps to prevent the spread of coronavirus and keep yourself and your loved ones safe: https://m.facebook.com/story.php?story_fbid=3113157785419166&amp;id=723039071097728,2020-03-20,05:34:06+00:00,https://twitter.com/rsgabitan/status/1240874234668187648
"Kapag ako talaga hindi na natutuwa, kahit walang Covid kaya kong mag-distancing hehe!",2020-03-20,05:12:14+00:00,https://twitter.com/iamailnn_/status/1240868731288354816
Things we have to do to stop the spreading of #coronavirus19 #covıd19 #covid_19 #enhancecommunityquarantine #lockdown #philippines #philippines #snapchat #snapchat #Snapping #JquesanSnapchat… https://www.instagram.com/p/B98So-xD53P/?igshid=1zdfrsz5hkbp,2020-03-20,04:28:40+00:00,https://twitter.com/Jquesan/status/1240857765951791105
Kht nmn wlang ncov. Ganito ako mag flush ng toilet lalo na kpg wla tissue. Kpg may tissue i use my hands with tissue. Hahaha. ,2020-03-20,02:39:30+00:00,https://twitter.com/WorkHOElicTwink/status/1240830295479205888
"My tita on covid-19: hindi yan virus, lason yan na nirelease ng China dinala ng hangin dito. *Me, a BSMT grad, RMT, former RITM employee and an MS Public Health Student in UPM: ",2020-03-20,01:41:53+00:00,https://twitter.com/jovaniel_mads/status/1240815796516880384
"@FrankCaliendo remember at the end of War of the Worlds the speech Morgan Freeman gave that the aliens were dead the minute they drank our water ate our food breathed our air, and humans have earned our protection from disease after millions of years so what gives #CoronaVirus",2020-03-19,23:58:51+00:00,https://twitter.com/raymerrill/status/1240789864942956544
"𝗞𝗔𝗣𝗜𝗧 𝗹𝗮𝗻𝗴, #𝗕𝗔𝗕𝗔𝗡𝗚𝗢𝗡 𝘁𝗮𝘆𝗼!! #covid19 #coronavirus #fightcovid19 #labanpinas #fightph #doh #hungrybyaheros #hbfam #hungrydailysquad #fightcorona #virus #PH #pilipinas #matatapang #filipino #pinoy #lockdown #metromanila #stateofcalamity #publichealth",2020-03-19,23:42:11+00:00,https://twitter.com/ByaherosHungry/status/1240785671746236418
"Lord, kung si Duterte lang ang kailangan niyo para matapos ang COVID 19 please kunin niyo na. #ParaSaBayan",2020-03-19,19:54:17+00:00,https://twitter.com/AngMayoraMo/status/1240728318451712001
"Russia deploying coronavirus disinformation to sow panic in West,... ",2020-03-19,15:22:38+00:00,https://twitter.com/DragonTaipan/status/1240659955121672193
People of the Philippines has a new game: Padamihan ng infected peeps... So whos winning na? Q.C.? The more labas the more chances of winning! So labas na... Gala na... NCOV na! #NCOV #InfectionGame #CarrierGame,2020-03-19,15:17:15+00:00,https://twitter.com/aejhayrlopez/status/1240658602324422657
"According to Rob rubin of mysterium phil awhile ago on fb live How long does the covid crisis in the Phil last? Number 6 is the answer (6 days, 6 weeks, 6 months it depends) Number of positive after the covid crisis? Number 12 (1200? 12,000? 120,000?) Well let’s see.",2020-03-19,15:00:16+00:00,https://twitter.com/humanupgrade/status/1240654328681005057
Self isolAte yourself as much as possible. Then buy medicines to treat the cough. Also drink vitamin c (1000mg) to boost your immune system. If ever that is covid 19 you can fight it over at home just drink the right meds for cough and incase fever. If it gets worst-,2020-03-19,14:47:42+00:00,https://twitter.com/veryleandrous/status/1240651163009044480
Ngayon alam ko na bat naghoard ng tissue nung iannounce ang community quarantine. Kaw ba naman 1 month di lalabas at laging nasa room. Mangangailangan ka talaga ng tissue. #covid_19PH,2020-03-19,13:53:05+00:00,https://twitter.com/signorenzie/status/1240637421676449794
My inner childhood is shaking. Brilyante heal the people infected with COVID-19 lmao #EncantadiaReRun,2020-03-19,12:41:07+00:00,https://twitter.com/aegeusvito/status/1240619308650098688
Covid yung spinal chord ko ang sakit sakit na kakahilata dahil sa quarantine pls lang,2020-03-19,12:31:25+00:00,https://twitter.com/JohnLemoooon/status/1240616869729452033
"But as any ""enlightened"" internet cult follower would do, they brand these vets as ""paid by pet food companies."" Now with all this shit happening, I wonder what these idiots think of COVID 19 - a disease from mishandled meat, that has now crippled the entire world.",2020-03-19,09:09:53+00:00,https://twitter.com/Rhomuell/status/1240566151895085057
"Nagkaka ubusan na ng mask, Kaya bra mask na lang ang ginamit ko #mask #bra #covid_19 #bramask @Concentrix Megamall https://www.instagram.com/p/B96LTgwnjwA/?igshid=m1wip85xigkn",2020-03-19,08:46:05+00:00,https://twitter.com/jbiadog/status/1240560160797364229
"Thank you, Lord. For this MOMENT OF CELEBRATION!!! WE GOT THE FDA APPROVAL TODAY of SEEGENE COVID 19 PCR-based testing kit from Korea. The FIRST KIT in the world developed through Artificial Intelligence. ",2020-03-19,04:53:14+00:00,https://twitter.com/iamDONEweLL/status/1240501562683699200
DOH clarifies COVID-19 not airborne virus. #StaySafe,2020-03-19,03:26:57+00:00,https://twitter.com/lionelfabros/status/1240479848172150784
Tara inom ng alcohol iwas sa covid haha,2020-03-18,17:13:48+00:00,https://twitter.com/LvlyhrtTjns_/status/1240325543293120512
Bampira ba mga nasa gobyerno? Hilig nila sa late announcements/briefings. Isang mabisang panlaban po sa veerus is a good sleep to boost your immune system. #coronavirus #nCoV19 #COVID2019,2020-03-18,14:51:56+00:00,https://twitter.com/renoarnel/status/1240289840395980800
Saka itong covid sinadya din spread dito sa pilipinas alam niyo kung bakit sa franchise ng abscbn para magalit ang mga tao kay tatay digong. Kasi favorite niya ang mga chinese kaya yun ang way nila para magalit ang taong bayan sa kanya. Di niyo nahahalata?,2020-03-18,14:17:54+00:00,https://twitter.com/gurlbehindthisb/status/1240281275916619780
"Akala nating Pinoy, di tayo tatamaan ng CoVid 19, dahil malakas ang resistensya natin, napakainit dito, mahilig tayo maligo. Yun pala, wala lang tayong testing kits. Kelan lang dumating.. ",2020-03-18,13:08:49+00:00,https://twitter.com/jazjez08/status/1240263890883108864
"Benta benta kayo ng over priced alcohol, mask, vitamins, medial supplies gano ba kasure na maliligtas kami nyan sa COVID-19? ",2020-03-18,10:52:08+00:00,https://twitter.com/arosettemsulit/status/1240229496344563712
Since medyo hindi okay pakiramdam ko this last 2 days and wala akong gana kumain naisipan kong mag ganito.. lemon juice kasi yung lalamunan ko.. Oppsss! Don’t panic this is not ncov nakailang matamis kasi ako kagabi tapos hindi ako nakainum ng tubig ng maayos so ayun! ,2020-03-18,09:08:09+00:00,https://twitter.com/eungi__sso8/status/1240203327888973824
"Nanunuod ako ng kingdom ngayun!! Peor pumapasok sa isip ko yung Covid-19 case ngayun! What if ganito ka lala yung sakit?Hayy my mga lockdown di nangyayari, my mga leaders din na sarili lang nila iniisio nila.",2020-03-18,06:51:53+00:00,https://twitter.com/chuckigun94/status/1240169031589486593
Proof that COVID is not some form of man-made bioweapon ,2020-03-18,05:44:05+00:00,https://twitter.com/rickrollvicvb/status/1240151969181859842
Nakakatakot naa ang COVID 19. Airborne na siya. May safe pa bang lugar? #COVID2019,2020-03-18,05:05:03+00:00,https://twitter.com/mcjbcb4500/status/1240142148676259840
airborne na ang ncov! ingat ingat ,2020-03-18,04:28:51+00:00,https://twitter.com/iamprei/status/1240133038278836229
"Pag nag vlog ba ako while on quarantine, ang title ng video ko ay coVID?",2020-03-18,04:04:44+00:00,https://twitter.com/bonjinglebells/status/1240126967590125569
"What’s scarier than covid-19? The powerful people ""taking care"" of us.",2020-03-18,03:20:39+00:00,https://twitter.com/dancingdaninini/status/1240115873689538561
"Kumbaga, yung death mo parang jigsaw puzzle. 99% nun yung mismong sakit mo. Tapos yung last piece ng puzzle yung COVID-19. Yung virus yung missing piece ng puzzle sa death mo.",2020-03-18,03:00:12+00:00,https://twitter.com/maryphernelia/status/1240110726921867264
"Nakakagago. Parang hundi naman worth ng panic ng buong mundo yung COVID-19 na yan. It’s just like any other flu. Mas matagal lang yung recovery period, but you’,ll get better from it, lalo na kung wala kang problema sa health mo. ",2020-03-18,02:48:43+00:00,https://twitter.com/maryphernelia/status/1240107838988374016
"Dahil sa walang mabiling face masks, napilitan si Manong Arnel na gumamit nalang ng sanitary napkin bilang face mask kahit pa maging katawatawa siya sa paningin ng iba. #COVID19 #coronavirus ",2020-03-18,01:28:16+00:00,https://twitter.com/JohnsonManabat/status/1240087594764865536
COVID 19 IS A BIO WEAPON,2020-03-17,18:51:54+00:00,https://twitter.com/jffnck/status/1239987842589143040
"#CORONAVIRUS TIPS TO BOOST IMMUNE SYSTEM WHILE STAYING HOME, KAYA NATIN TO! (WE CAN DO THIS!) 1. DRINK LOTS OF WATER (AND HOT WATER) + EAT HEALTHH 2. TAKE VITAMINS + FOOD SUPPLEMENTS. 3. DO NOT STRESS AND… https://www.instagram.com/p/B92DdEKHPB2/?igshid=19i8l8lgrk5ef",2020-03-17,18:20:31+00:00,https://twitter.com/ChefworksManila/status/1239979946673614859
"with death comes new life, hence COVID BRYANT.... LOL, 2020 in 2 words ",2020-03-17,16:58:38+00:00,https://twitter.com/carmelaloo08/status/1239959337461669893
"Naloloka ako doon sa for valiation ng cases ng CoViD-19 sa Diliman Doctors Hospital, huhu naaalala ko lang nung work immersion ko eh malapit lang ako ron. Tas ngayon pugaran na ng mga may pandemic disease :((",2020-03-17,16:47:50+00:00,https://twitter.com/JeyemTumpang/status/1239956623210074113
Covid 19 left the group,2020-03-17,16:01:42+00:00,https://twitter.com/theocolinsparks/status/1239945013405990912
"Mas nakakatakot ang lockdown kesa sa covid. (@University Of Perpetual Help Dalta Medical Center - @uphmclaspinas in Las Pinas City, NCR, Philippines) ",2020-03-17,15:06:09+00:00,https://twitter.com/RoxetteDacoycoy/status/1239931030167060480
nakakatakot yung covid-19 pero mas nakakatakot yung tunog ng curfew #ThePurge,2020-03-17,14:17:56+00:00,https://twitter.com/khaluwi/status/1239918899925139456
Wag kayong matakot sa NCOV dba malinis naman kayo? Tipid kayo sa alcohol!,2020-03-17,13:07:58+00:00,https://twitter.com/jubipretty/status/1239901289347084288
ANTI COVID 19 4 NA ALCOHOL PARA SA PAMPATIBAY NG IMMUNE SYSTEM ,2020-03-17,12:49:00+00:00,https://twitter.com/FrancisGadiana/status/1239896516518498304
State of calamity ba dahil ba sa coronavirus o sa Duterte Veerus!?! I really wanna know... ,2020-03-17,10:33:22+00:00,https://twitter.com/itsenzobishes/status/1239862383205437441
This COVID-19 pandemic and the ongoing enhanced community quarantine is teaching us a valuable lesson...the virus brings a healing experience to us in the process of reckoning. #covid_19 #healing #wecandothis… https://www.instagram.com/p/B901OeMhVi9/?igshid=gxkqjz9kuxm7,2020-03-17,06:56:57+00:00,https://twitter.com/chocopurplemint/status/1239807919169953794
"That’s really terrible. And we also have this theory that it’s possible that people who got sick (flu-like symptoms) around last few months of 2019 were probably infected with COVID-19 but it wasn’t known yet. I had the same symptoms last year, twice on Nov and Dec. Scary shit.",2020-03-17,06:31:55+00:00,https://twitter.com/catroach/status/1239801622034710528
Let’s do sosyal distancing also people. Sosyal distancing= yung lalayo muna sa mga sosyal na gawain at bagay- bagay kasi baka maubos ang pera #SocialDistancing #coronavirus #COVID2019 #LuzonQuarantine #laughteristhebestmedicine,2020-03-17,06:10:16+00:00,https://twitter.com/janreuel/status/1239796173541531648
COVID 19 WARNING: GOVERNMENT IS DANGEROUS TO YOUR HEALTH!!!!!!,2020-03-17,03:00:02+00:00,https://twitter.com/ErwinChubs/status/1239748299185217536
Sad reality Covid is coming - People: Panic Jesus is coming - People: Ignore,2020-03-17,02:52:08+00:00,https://twitter.com/gurlbehindthisb/status/1239746312347611136
"When Federico Tiozen Jr. and his son Federico III heard of the threat of COVID-19, they started fitting cardboard boxes on the seats of their jeepneys to enforce ""social distancing"" among passengers as a way to prevent the spread of the virus. Pictures for @GettyImagesNews",2020-03-17,02:26:26+00:00,https://twitter.com/eacayan/status/1239739842403004416
"COVID-19 ka lang, single kami. Expect ata kami sa Social Distancing at No Physical Contact. ",2020-03-16,23:45:09+00:00,https://twitter.com/addyrajofficial/status/1239699253720518656
PANIC BUYING VLOG! WATCH HERE: https://youtu.be/uPOEyJY_BDY SUBSCRIBE NOW! #SocialDistancing #coronavirus #COVID19 #CoronavirusOutbreak #COVID2019 #QuarantineLife #,2020-03-16,22:04:37+00:00,https://twitter.com/joeypalogme/status/1239673953037082624
Me reading “how to boost the immune system against coronavirus; get enough sleep” article at 4am mehehehe ,2020-03-16,20:24:15+00:00,https://twitter.com/bbphia_/status/1239648694875467777
As of today wla akong nakitang social distancing... __ Sa relasyon nyo lang. charot! #SocialDistancing #CommunityQuarantine #Covid_19PH #C0R0NA #Covid19 #coronavirus #CoronaVirusUpdates #CharuteraKaGhorl,2020-03-16,12:22:30+00:00,https://twitter.com/hungrybyaheros/status/1239527460565176320
Our Senator who practiced social distancing/sanitary precautions still got the COVID-19 virus. I understand the need to work for most but there won’t be much work to do at all if this becomes a full-blown pandemic. Even staying at home for a week will have a compound impact. ,2020-03-16,11:52:11+00:00,https://twitter.com/erineeman/status/1239519830291533825
"Para maiwasan ang NCoV, Palakasin ang immune system sabi nga ni Sec. Panelo ""no need to ban Chinese friends, you just need to boost your immune system"", so tayo na po ang mag adjust. -Baka hindi pa nakainom ng gamot si Tatang. Paka obob. Before and After. ",2020-03-16,11:43:44+00:00,https://twitter.com/nixnax18/status/1239517705876557824
"Sa panahon na kumakalat ang COVID-19, paano tayo makakaiwas sa sakit? Me: Makakaiwas sa sakit? Nakoo hindi ko alam eh. Kasi nung nasaktan ako hindi ako nakaiwas eh. Hindi ka talaga makakaiwas sa sakit.",2020-03-16,11:33:34+00:00,https://twitter.com/MarkArtugz/status/1239515147049119744
Di rin totoo yung pag inom ng hot vinegar or lemon will kill COVID Di rin totoo yung paghold ng breath eme for detecting COVID nkklk ,2020-03-16,09:01:18+00:00,https://twitter.com/rickrollvicvb/status/1239476827938099200
Tangina tigas ng tae ko punyetang saging ampotangina gamot daw sa ncov pinakain kami nang pinakain,2020-03-16,08:14:46+00:00,https://twitter.com/LadyDaniellaM/status/1239465117172916224
Yung mama ko atsaka tita ko pinaguusapan nila kanina na uminom daw ng whiskey o kaya gin para iwas dapo daw ng covid haha,2020-03-16,07:53:54+00:00,https://twitter.com/ReynaRentoria/status/1239459865497497602
"DS Villafuerte enjoins people not to panic and reminds that COVID-19 can be defeated through discipline, obedience, and cooperation.",2020-03-16,07:44:53+00:00,https://twitter.com/kim_badbadon/status/1239457594495758336
About last night... Alcohol... How we fight Covid 19 @Multinational Village https://www.instagram.com/p/B9yShvpBfv8c4kbwgtgAbPBaKzNYaLtUIeCwxg0/?igshid=1urj2xvtdu48y,2020-03-16,07:15:16+00:00,https://twitter.com/lynchburg120/status/1239450140978577409
"According to this boy genius @collegeboymnl, sensationalized daw at di naman serious ang covid-19. Tsaka ang mamamatay lang naman daw ay adik na squatter. If this wasn’t proof that Phil education was a big failure, then I don’t know what is. ",2020-03-16,05:24:44+00:00,https://twitter.com/PINOYthruNthru/status/1239422324941545472
"Don’t panic guys, let us all cooperatate & pray. Observe proper hygeine, regular handwashing, practice coughing etiquette, always sanitize, eat your food & take vitamins. #KayaNatinTo #FilipinoTayo #StaySafe #Covid19 #CoronaVirus #Ncov",2020-03-16,05:01:03+00:00,https://twitter.com/tatssalvatore/status/1239416363782778880
Kainin nyo tong banana dito oh sakto bagong gising ako iwas ncov,2020-03-16,04:07:27+00:00,https://twitter.com/itsmefuckingjoe/status/1239402877744861184
sana umulan ng isopropyl alcohol para mawakasan tong coronavirus,2020-03-15,21:38:11+00:00,https://twitter.com/Kaiserenity/status/1239304913613549569
PLEASE SHARE. Ang bleach na inihalo sa tubig ay mahusay na pamatay sa virus pero PLEASE - HUWAG ILAGAY ANG BLEACH solution sa basyo ng mineral water o lalagyan ng tubig. Meron na pong kaso nang nakainom ng bleach solution na naospital. #COVID_19,2020-03-15,15:03:36+00:00,https://twitter.com/ceciledoc/status/1239205613743177732
"Aba’y isang karangalan sa akin Ang magpresidente Ng Pilipinas Kung Yan Ang nais Ng Duterte trolls. Kung ako Presidente Ng Pilipinas at Hindi Ng China, Ito Ang aking mga gagawin Laban sa Coronavirus 1. Palayasin lahat Ng mga Instik at ipatigil lahat Ng mga POGOs 2. Gastusin Ang...",2020-03-15,14:16:52+00:00,https://twitter.com/CofradiaSanta/status/1239193854340825088
"The more na magpupuyat ang isang tao, mas lalong bumababa ang immune system niya. So basically mas magiging prone siya na mahawaan ng Covid-19.",2020-03-15,13:42:51+00:00,https://twitter.com/mjbocado/status/1239185292684189696
"Mga ahenteng covid proof jan, sabay sabay tayong umawiiiiiiiit. #COVIDー19",2020-03-15,13:15:36+00:00,https://twitter.com/daneyellkeyt/status/1239178435374678018
Covid-19 kalang kame Call Center agent kme ,2020-03-15,12:54:04+00:00,https://twitter.com/Bitch980/status/1239173014484217857
"Tinolang Tahong, madaming luya at maanghang para iwas Ncov-19 @Barangay 41, Caloocan City https://www.instagram.com/p/B9wR2YeHO89WYREvaWjwGAG3MCMQnryfFI8Zc80/?igshid=1lauz93p6lykw",2020-03-15,12:30:51+00:00,https://twitter.com/KYLEyourEGO/status/1239167174050078721
Tangina kang CoVID-19. Nanahimik kasi mga panika at daga e!,2020-03-15,11:33:08+00:00,https://twitter.com/eileencndlr/status/1239152649989050369
"Omg! Dame na pala sa Manda There are now five confirmed cases of the coronavirus disease (COVID-19) in Mandaluyong City, with 144 persons under monitoring and six under investigation for possible infection, the city government said. | via Neil Servallos",2020-03-15,10:37:33+00:00,https://twitter.com/LA_inlarb/status/1239138659577839621
Convo Sa GC naming MagkaKaklase ng Highschool: Rica: (Nagsend ng Video Bout sa Corona Virus - COVID-19) - BANANA lang pala Katapat... Ako: (Sinend ko ’yung Pic na ’to ) - Buti na lang Bumili Ako ng Saging… https://www.instagram.com/p/B9wD8JcnjKM/?igshid=1h42wjs5ugsda,2020-03-15,10:29:17+00:00,https://twitter.com/prettyjopai/status/1239136581887418369
Everyone on NCoV : Panic buying. Xander Ford on NCoV : Pangit buying. Hahahahahaha!! ,2020-03-15,09:52:00+00:00,https://twitter.com/iloveYUNAsomuch/status/1239127196737744897
Getting ready for the apocalypse. #Covid_19PH #NewProfilePic #mangamataytangtanan #lockdown,2020-03-15,08:31:53+00:00,https://twitter.com/ryeryekun/status/1239107033997008897
"Finally learned how to drink tablets without gagging and any drama for dem vit c achievement ’to for me, okay?? Push po tayo for better me 2020 despite the coronavirus crisis ",2020-03-15,07:44:12+00:00,https://twitter.com/hanvergs/status/1239095036702162944
"Hindi alcohol o face mask ang solusyon para makaiwas sa Covid-19, kundi DISIPLINA.",2020-03-15,07:30:13+00:00,https://twitter.com/iAMbrendabells/status/1239091516787707905
Having a banana a day keeps coronavirus away ,2020-03-15,07:23:02+00:00,https://twitter.com/MarcAngelBULLET/status/1239089710070284288
Tingin ko mabenta hand cream after this Covid szn kakahugas at kaka alcohol ng kamay dry na hands natin,2020-03-15,06:13:01+00:00,https://twitter.com/jcinyou_/status/1239072090151473153
For those who want to visit their family in the provinces. Make sure your immune system is really boosted too ^.^ Stay healthy everyone ฅ’ω’ฅ #Covid_19PH,2020-03-15,05:23:23+00:00,https://twitter.com/martytengco/status/1239059598843064320
"Sila takot gumala, ako? Lakong pake!! Balakayojan life goes on! Hahaha tarda ya se NCov ara pa kamo man panic kay kalat ya ginuu. RESA AMO KEL DAPAT!!",2020-03-15,04:30:30+00:00,https://twitter.com/charizzuh/status/1239046291696414720
#FoodIsLove with something spicy korean inspires instant noodles. #BurpBlessings in the time of COVID quarantine. @Bagong Pag-Asa https://www.instagram.com/p/B9vYXRBHbK5/?igshid=hln2sg89r8za,2020-03-15,04:08:33+00:00,https://twitter.com/AkoNgaSiObet/status/1239040764128235522
Ready na barilin ng mga militar natin dito sa bansa ang covid-19 sksksks,2020-03-15,03:40:54+00:00,https://twitter.com/davesonnieto/status/1239033809489637377
Social distancing ang parating pinapaalala sa atin pero bakit nung wala pang COVID-19 eh matagal ka nang iniiwasan ng taong mahal mo?,2020-03-15,02:49:06+00:00,https://twitter.com/MarkArtugz/status/1239020772410019840
"Napaisip ako bigla, sa dami ng virus na dumaan sa Pilipinas parang wala pang nabalitang pulubi or taong lansangan na infected ng virus samantalang mga mayaman o may normal life na laging nagpapanic sila pa yung affected.. #Covid_19PH",2020-03-15,02:34:52+00:00,https://twitter.com/shane_angel/status/1239017187676835840
"When you need to be in crowded places, wear eye protection. It will not only lessen the risk of covid-19, it will also make you look cool on a lighter note. WE CAN DO THIS! BOSS Vs. Loko loko mong kaofficemate. Hahhaha. ",2020-03-15,02:27:35+00:00,https://twitter.com/MsCaMamungay/status/1239015357098024961
"Lest we forget, Duterte took more lives (with Tokhang) in the PH than COVID-19 worldwide. He is the nastier virus. It’s time we flush him out. #OustDuterte",2020-03-15,00:30:00+00:00,https://twitter.com/armanddc/status/1238985763955470343
Social distancing muna tau.. Stay safe everyone! (Bagong gising lang talaga ako. Mejo nangarag sa mga nabasang updates re COVID-19. Napaisip ng maraming bagay. At unti unti na palang napapanic mode na naman… https://www.instagram.com/p/B9u6o7OJwfb/?igshid=a86oqh50xnrk,2020-03-14,23:49:08+00:00,https://twitter.com/_riajazmine_/status/1238975481883561985
"Sa mga nag hoard ng alcohol at masks, dont get surprised kung tumaas ang number of ncov infected simply bec you took their chance to protect themselves. #greedymaniac",2020-03-14,21:47:30+00:00,https://twitter.com/coiyap8/status/1238944871571795969
Puno na nang alcohol katawan ko malamang neto covid free nako.,2020-03-14,17:19:02+00:00,https://twitter.com/Baluyotkobe/status/1238877310809305088
"Hindi talaga ang CoViD-19 ang palatay sa atin eh, yung kahirapan ng bansa.",2020-03-14,16:31:58+00:00,https://twitter.com/JeyemTumpang/status/1238865466044502016
"Remember that together we can defeat all possible threats. This is the perfect time to spread positivity, goodvibes and to apply our we win as one mantra as we go against our common enemy! (COVID-19). Let’s be… https://www.instagram.com/p/B9t8ZVelRfo/?igshid=1ro8iv8gxvvrx",2020-03-14,14:44:55+00:00,https://twitter.com/pemiebagalay03/status/1238838525056909313
DDS Sib: Mamili ka ng madaming luya. Mabisa daw yun panlaban sa coronavirus. Gurl ano ni ya aswang? Luy-ahan ta bayo ta para di mayanggaw? Para di ta mahiwitan? ,2020-03-14,14:44:33+00:00,https://twitter.com/norbilynnewyork/status/1238838433352536065
A friendly reminder to all fellow Filipinos and friends abroad: Stay Home and Stay Safe. Everything will eventually get better if we all work together and cooperate. ----- #EATSplorations #pizza #covid #stayhome… https://www.instagram.com/p/B9t8HLiBpEi/?igshid=irsh3hkw096,2020-03-14,14:42:26+00:00,https://twitter.com/eatsplorations/status/1238837900663500802
