tweet,date,time,link
"Kapag DININIG na ng AMANG DIYOS sa langit ang dasal namin na ALISIN ka na... sana wag mo isama sa pag-alis mo yung mga MAGAGANDANG EPEKTONG dala mo sa buhay namin. HEAL THE WORLD! Bye, COVID-19! In GOD we TRUST! COPY PASTE/EDITED CTTO",2020-03-21,22:58:29+00:00,https://twitter.com/itsgab01/status/1241499450494701569
"At pinaalala samin na YOU ARE IN CONTROL OF ALL THINGS! COVID-19 kahit nakakatakot ka... kahit bad ka sa katawan ng tao... totoo pla, I SEE THE GOOD IN THE BAD.. ",2020-03-21,22:57:24+00:00,https://twitter.com/itsgab01/status/1241499178963853313
IBA ka COVID-19. Ang dami mong binago sa isang iglap.. - BINUO mo yung PAMILYA na minsan lang kumain sa hapag kainan nang sama-sama.. - NAPAPIRMI mo ng BAHAY yung mga anak na sakit ng ulo ng kanilang mga magulang sa sobrang layas at gala.. ,2020-03-21,22:47:15+00:00,https://twitter.com/itsgab01/status/1241496622405574657
Asin ba ang lunas sa COVID-19? ,2020-03-21,22:45:31+00:00,https://twitter.com/trewaldo/status/1241496184998387712
"hays kapag updated ka sa news ng covid cases tapos basa ka ng basa, ganto mapapala mo uumagahin ka talaga!",2020-03-21,22:29:52+00:00,https://twitter.com/shbrigetteee/status/1241492249147367424
"Santolan Pasig -WALA. Paging @VicoSotto paki kalampag nga po. Noong eleksyon ang sisipag magbahay-bahay. Nung pasko, may pa-party pa. Ngayon na may #Covid_19 wait lang daw. Isang lingo na kaming naghintay sa wala.",2020-03-21,22:00:27+00:00,https://twitter.com/Deactivate2585/status/1241484844212858882
Covid will end soon ,2020-03-21,21:58:16+00:00,https://twitter.com/bnophone/status/1241484297543897088
Uuwi na ako ng quezon after ng COVID na to. Hahahaha,2020-03-21,21:54:47+00:00,https://twitter.com/elymercado24/status/1241483421131493377
Matapos lang tong NCOV magdadate na tayo hahah,2020-03-21,21:51:39+00:00,https://twitter.com/Coloberew/status/1241482630693978112
"UPDATED CLINIC SCHEDULE UNTIL FURTHER NOTICE DUE TO THE COVID-19 THREAT DR. GILBERT YANG STD DOCTOR GENITAL SKIN SPECIALIST Unit 907 Medical Plaza Ortigas Building, 25 San Miguel Avenue, Ortigas Center, Pasig… https://www.instagram.com/p/B-AseohHpN1/?igshid=csnzncc4zibp",2020-03-21,21:31:23+00:00,https://twitter.com/Gilbert_Yang/status/1241477532249096192
"Teka wait lang!! With PGH being converted as a Covid dedicated hospital, paano yung majority ng mga tao na nagrerely sa services ng PGH? Kagaya ng mga kids from Silungan??? These kids rely on PGH for their chemo treatment. So paano na?? Free parin ba sa iba? ",2020-03-21,21:29:59+00:00,https://twitter.com/pattitaofmnl/status/1241477177440272385
matatapos ka din covid-19 ,2020-03-21,20:56:23+00:00,https://twitter.com/dengsacedon/status/1241468723686330368
Hoy Putang Ina mo wag ka magmamagaling kasi fake account ka. naman i wish mamatay ka sa covid sampu ng kag anak mo mamatay ka,2020-03-21,20:21:56+00:00,https://twitter.com/DragonTaipan/status/1241460051400785921
"mukhang hahaba na buhay ng ibang tap na sa tagal ng panahon laging stress sa buhay eto na pagkakataon nyo makabawi at iwasan na muna stress, wag lng kayo lumabas ng bahay at social distancing lang, help prevent the spread of covid, relax, enjoy your moment with your fmily",2020-03-21,20:19:12+00:00,https://twitter.com/DragonTaipan/status/1241459363111268352
"COVID-19 is causing turmoil for anyone going to travel, such as flight cancellations, travel bans, closing of borders, immigration offices and application centers. We are continuously updating current travel information on our FB feed. #onlinevisa #visaassistance #manila",2020-03-21,20:14:11+00:00,https://twitter.com/arcticket/status/1241458102278422530
"bakit di nalang tayo maglaro, parang jueteng hulaan anu ang irereport na number ng doh the next day as the new count for covid case para naman abangan natin lagi ang daily report ng doh at mapigilan ang mga di mapirmi sa bahay at gusto pa rin gumagala kahit sinabi na stay home",2020-03-21,19:54:50+00:00,https://twitter.com/DragonTaipan/status/1241453233605730304
"As of Saturday, the Philippines has recorded 307 cases of COVID-19, with 19 deaths and 13 recoveries. #CoronaPanik #Covid_19 #philippine",2020-03-21,19:53:19+00:00,https://twitter.com/Ghazitawfige/status/1241452851500474368
"dina ko papaka stress pag ganon at alisin ang toxic after covid g, with mayka HAHAHAHA iloveyoumore!! ",2020-03-21,19:46:20+00:00,https://twitter.com/nariojuliaaa/status/1241451092304490496
"Waaaah! Gusto ko na ulit bumalik Korea, gusto ko na ulit ng malamig na lugar! After Covid-19 balik tayo dali na huhu @soooooomiloo @emilyknowss",2020-03-21,19:37:02+00:00,https://twitter.com/_melacueto/status/1241448751874445313
"hoy @johnryan_923 ma appeal!! diko kilala pero taga smms HAHAHAHA, but stay strong sa inyo ng bebe mo covid lang yan char goodluck sa studies. Keep safe gbu!! ",2020-03-21,19:29:58+00:00,https://twitter.com/nariojuliaaa/status/1241446975192481792
"Singer Joey Bautista died due to COVID-19, wife says ",2020-03-21,19:22:14+00:00,https://twitter.com/jcallueng77/status/1241445030847336449
Covid-19 Enhanced Community Quarantine Day 7 #Buryo,2020-03-21,19:21:40+00:00,https://twitter.com/khevinferiz/status/1241444887771283456
dahil paubos na yung cash ko bibili nako ng pang ft ko bukas tapos walang labasan haha tangina Wala nakong pera TANGINAMO NCOV BASAG KAYO ,2020-03-21,19:07:15+00:00,https://twitter.com/dadienash/status/1241441256212848640
READ! #CoronaVirus ,2020-03-21,18:52:28+00:00,https://twitter.com/KlvnMnstr/status/1241437540013314048
We are just in the preliminary stages against this virus. Lets prepare to defeat COVID-19 all out!,2020-03-21,18:50:57+00:00,https://twitter.com/leodeebee/status/1241437157408911361
"hoy @pearlblnctmo bait,talino tas chix tas sarap mo pa arat na inom na, covid lang yan sus HAHAHAHAHA jk, ss sa inyo duke covid lang yan teh char Keep slaying siz, more walwalan to come!! ",2020-03-21,18:48:09+00:00,https://twitter.com/nariojuliaaa/status/1241436452719702017
West Virginia Almost Lost Its First COVID-19 Patient’s Tests | Time ,2020-03-21,18:39:02+00:00,https://twitter.com/benggarcia/status/1241434155637805056
Maintain social distance. Stay at home. #CoViD19 #CoViD_19 #SafeAtHome #iStayHomeFor – at Mall of Asia Arena,2020-03-21,18:29:04+00:00,https://twitter.com/the_grayedtruth/status/1241431649096589312
"Well, maybe I’m infected by #coronavirus or I do have a case called ’acid reflux’ Symptoms: - cough for almost 3weeks - shortness of breath after an activity or whenever I am laying on my bed. - there’s an ’acid’ taste or smell I’ve been having lately. And I don’t feel good. ",2020-03-21,18:27:18+00:00,https://twitter.com/Jhaslyn19/status/1241431202625662977
#CoronaCrisis #IndiaFightCorona #Covid_19 #JantaCurfewMarch22 #StayAtHome #StayHome24in48 #CoronaChainScare #CoronaVirusChallenge #CoronavirusOutbreakindia #CoronavirusPandemic #CautionYesPanicNo,2020-03-21,18:21:00+00:00,https://twitter.com/rekish_wandile/status/1241429617841332224
"wala namang masama kung gayahin natin ung ibang mga LGUs, isa lang kalaban natin dito COVID 19. BEST PRACTICES NA LANG!",2020-03-21,18:13:38+00:00,https://twitter.com/daeeebuu/status/1241427763724046337
" Faith lang kay God, matatapos din ang Covid ",2020-03-21,18:11:16+00:00,https://twitter.com/axiimelkteh/status/1241427167843475456
"miss ko na mga kaibigan ko legit huhu lalong lalo na yung mga naglulutungan nilang ""TANGINA/PUTANGINA MO, SITCH!"" ksjsksjs covid tama na pls ",2020-03-21,18:09:54+00:00,https://twitter.com/heyyowitsitch/status/1241426824640397317
tanginang nCov to gagawin pa yata akong single,2020-03-21,18:08:34+00:00,https://twitter.com/rennatejada/status/1241426489280618497
CORONA VIRUS UPDATE: WHO officials says at least 20 coronavirus vaccines are in development in global race for cure! @ABSCBNNews @rapplerdotcom @manilabulletin @piahontiveros #Covid_19 #Covid19India #StayHomeStaySafe #StayAtHome #JantaCurfewMarch22,2020-03-21,18:04:41+00:00,https://twitter.com/rekish_wandile/status/1241425514264326144
Puta natatawa ako sa ncov na tu nabuhay tinder ko ahahha,2020-03-21,18:00:48+00:00,https://twitter.com/gaeababeyyy/status/1241424535015976963
Fuel prices down. Less traffic everywhere. Ideal driving conditions. But we all need to stay indoors. Be grateful that you have a home. Stay safe fam. #covid_19 @Metro Manila https://www.instagram.com/p/B-AULMFnQ2v/?igshid=1pfl3oy7615kk,2020-03-21,17:59:01+00:00,https://twitter.com/jomadevera/status/1241424086145871872
"Nangangati na paa ko umalis. Miss ko na Comembo, office, school, mga friends ko. What’s good covid f u!",2020-03-21,17:53:54+00:00,https://twitter.com/drscrbd/status/1241422801036165120
Corona Virus Update: 20 coronavirus vaccines are in development in global race for cure! @PMOIndia @CMOMaharashtra @timesofindia @ABSCBNNews @rapplerdotcom @MoHFW_INDIA #Covid_19 #CoronaChainScare #StayAtHome #StayHome24in48 #StayHomeSaveLives https://www.cnbc.com/2020/03/20/who-officials-say-at-least-20-coronavirus-vaccines-are-in-development-in-global-race-for-cure.html,2020-03-21,17:52:38+00:00,https://twitter.com/rekish_wandile/status/1241422480314527744
"House staff member under investigation for COVID-19 dies https://newsinfo.inquirer.net/1246007/congressional-staff-member-considered-pui-for-covid-19-dies So this is the 3rd employee of the House of Representative to be a possible covid19 casualty, the first two were from the House Printing office and the first one already passed away last wk",2020-03-21,17:50:28+00:00,https://twitter.com/DragonTaipan/status/1241421936518782977
You’re right. I was thinking of CCCC ( Covid Central Command Center ) that works all day to receive the concerns of the people at noon time focusing on health updates and direct the concerns to tight directions. IATF is tiring and they need support.,2020-03-21,17:46:23+00:00,https://twitter.com/DrTonyLeachon/status/1241420908788477953
मुख्यमंत्री गहलोत ने एक महत्वपूर्ण मीटिंग में लिया बड़ा फैसला - 31 मार्च तक राजस्थान होगा ’लॉकडाउन’। आवश्यक सेवाओ के अलावा सब बंद। #Covid-19#@ashokgehlot51 @PMOIndia @SikarTimes @RaghusharmaINC,2020-03-21,17:46:23+00:00,https://twitter.com/DrSultanSinghS1/status/1241420908356493312
Can you send a link instead please? I read the WHO report saying research dated Dec.30 in pdf format. https://www.who.int › health-topics Coronavirus - World Health Organization,2020-03-21,17:44:25+00:00,https://twitter.com/marktian88/status/1241420412342263809
"Condolences to the family of a fellow PLMayer who lost his battle to COVID-19. Thank you, Doc Israel (PLM Batch 2011) #COVID19PH #PLM #CollegeofMedicine #OspitalngMaynilaMedicalCenter",2020-03-21,17:37:09+00:00,https://twitter.com/rcdeguzmanG12/status/1241418583294373889
#Covid_19 #CoronaVirusChallenge #CoronaVirusUpdate #CoronavirusOutbreakindia #StayAtHome #StayHomeSaveLives #StayHome24in48 #StayHomeStaySafe #CoronaChainScare #CoronavirusPandemic ,2020-03-21,17:36:05+00:00,https://twitter.com/rekish_wandile/status/1241418313919422464
gusto ko na kumain sa fast food resto!!! tanginang covid to,2020-03-21,17:31:39+00:00,https://twitter.com/_kxtencll/status/1241417198704320513
"Pray for us frontliners for the strength, courage and will to carry on. Fighting amidst of the risk from COVID 19.",2020-03-21,17:30:42+00:00,https://twitter.com/johnndaveeeaaaa/status/1241416959633190912
We stayed at Work for you. Please stay at Home for us. #Covid_19 #bangonpilipinas #FrontlinersPH,2020-03-21,17:29:59+00:00,https://twitter.com/ToxocaraKt/status/1241416779231969281
"While we are all in #Lockdown because of the COVID-19 pandemic, my friend artist from Malaysia, Arthana NJ and I have decided to do an #ArtForArtist: where we exchange caricature/artwork of each other, from our own art styles and medium.",2020-03-21,17:28:21+00:00,https://twitter.com/moimagnum/status/1241416368370548737
"The mortality rate currently stands at 9%, the highest worldwide! Meanwhile, 6,072 patients have recovered. #CoronavirusPandemic #coronavirus #Covid_19 #CoronaCrisis",2020-03-21,17:26:16+00:00,https://twitter.com/MSCuyugan_WX/status/1241415846259376128
"NEW: Italy reports 6,557 new cases & 793 new fatalities - setting the record for the biggest single-day report of confirmed cases & deaths. The total number of confirmed cases in the country is now 53,578 & 4,825 deaths. #CoVID19 #coronavirus #CoronavirusPandemic #CoronaCrisis",2020-03-21,17:25:02+00:00,https://twitter.com/MSCuyugan_WX/status/1241415536732332032
"Our frontliners around the are appealing, so please let us all be responsible to: 1. STAY AT HOME 2. NEVER LIE about your condition when asked about it esp when exposed to a person infected with COVID-19 3. OBSERVE SOCIAL DISTANCING #COVID19PH",2020-03-21,17:23:29+00:00,https://twitter.com/Miguel_Aiko/status/1241415144707514368
@VicoSotto @IskoMoreno mga mayors! Pano po ba lumipat sa mga syudad nyo gusto ko na po kaseng lumipat ng residence after this NCOV outbreak. Dun po tyo sa ramdam ang ginagawa. Productive citizen po ako promise. #Pampon,2020-03-21,17:20:31+00:00,https://twitter.com/AshGarciano/status/1241414398163312640
awiee miss den kitaa buset covid haha,2020-03-21,17:19:10+00:00,https://twitter.com/kodyaldrine1/status/1241414059552960512
"@VicoSotto mayor!!! Pano po ba lumipat sa syudad nyo? Matapos lang tong NCOV na toh, we are planning to move na Pasig, parang mas may tulong pa kayo #PaamponMayorVico",2020-03-21,17:10:24+00:00,https://twitter.com/AshGarciano/status/1241411851335790592
Ngayon na-appreciate ko na yung pagsakay sakay sa jeep. pagbyahe ng naka commute. Matatapos din itong Covid 19. ,2020-03-21,17:08:04+00:00,https://twitter.com/NeviceMarie/status/1241411263327948800
After ng ncov po sana ,2020-03-21,17:04:55+00:00,https://twitter.com/Arwnsnilas/status/1241410472932327425
mas marami pa ang infected ng tiktok virus kesa covid jusko mama,2020-03-21,16:50:00+00:00,https://twitter.com/fvckingjheaaan/status/1241406717633544192
:((( tagal alis covid :((,2020-03-21,16:45:08+00:00,https://twitter.com/jonathaaanjuaan/status/1241405494104739840
"#Day7 #quarantine #covid_19 @Quezon City, Philippines https://www.instagram.com/p/B-AKaB-DE0i/?igshid=ekbl4dhrt0sg",2020-03-21,16:33:41+00:00,https://twitter.com/kuyareggiev/status/1241402612534018050
Utang na loob gobyerno makinig naman kayo sa medical experts and crisis management experts! #Covid #Covid_19,2020-03-21,16:32:46+00:00,https://twitter.com/francescruzph/status/1241402381398470657
"GOODBYE, AND THANKS FOR ALL THE WHISKEY The last Old-Fashioned of my life before COVID-19 became too real #oldfashioned #yesplease #disruption #quarantine #lockdown #COVID19 #pandemic @Yes Please https://www.instagram.com/p/B-AJv_InpRk/?igshid=47d167hh9z50",2020-03-21,16:27:55+00:00,https://twitter.com/aapatawaran/status/1241401161091031040
May covid kana pag dating mo dito hahahahaha,2020-03-21,16:24:53+00:00,https://twitter.com/japulpulaan/status/1241400398801301505
That’s probably us after COVID-19. ,2020-03-21,16:22:15+00:00,https://twitter.com/jcfontsize/status/1241399732770967552
hnd nman po ata symptom ng covid yung msakit ang tyan noh,2020-03-21,16:21:27+00:00,https://twitter.com/ayakajagi/status/1241399531800891392
TANGINA THIS MADE ME CRY FUCK COVID-19 I MISSSSS U MOREEEE SISSSYYY ,2020-03-21,16:19:21+00:00,https://twitter.com/jushuamanuel16/status/1241399004493049858
All those times unspent with my daughter. Ang laki laki na ng anak ko lumaki ang anak kong wala ako sa tabi niya. And this whole COVID thing makes it even more personal. Gusto ko lang ma-make sure na safe ang anak ko parati ,2020-03-21,16:18:48+00:00,https://twitter.com/monicapaclarin/status/1241398866450108417
"Here’s the latest on 6-time PBA MVP JuneMar Fajardo, his thoughts on his injury, coronavirus &amp; his latest award https://www.philstar.com/sports/2020/03/22/2002583/june-mar-stays-home-does-his-share @StarSportsHub @OneSportsPh @PhilippineStar @CignalTV",2020-03-21,16:14:23+00:00,https://twitter.com/TheDeanQuinito/status/1241397755668398080
Namiss ko yung kakain sa 7/11ng gantong oras yawa kasi COVID lungkot tuloy,2020-03-21,16:14:09+00:00,https://twitter.com/JerichoPasko/status/1241397698005106689
"CALLING FOR DONATIONS!!! The affected students of COVID-19 ECQ are in need of your support – both in cash and in kind. Upon consultation, most students have difficulties in providing their basic needs such as food and water. According to them, their stock of foods will last for ",2020-03-21,16:13:37+00:00,https://twitter.com/mrcjpulido/status/1241397562365509632
"When the COVID-19 emergency ends, do a good deed for the rest of 2020.",2020-03-21,16:13:32+00:00,https://twitter.com/tjrcuenca/status/1241397543017168896
*nasa cr kameng dalawa ni mama* me: ma paihi mama: namana nako sayo ang tagal sa cr kase nag seselpon me: (tumawa) ma: matapos lg yang covid na yan mamamasyal tayo ,2020-03-21,16:10:29+00:00,https://twitter.com/camsfeyey/status/1241396771902779393
So ayun po epekto ng quarantine #staysafe #Covid_19PH #boredathome,2020-03-21,16:09:57+00:00,https://twitter.com/AdriannnTorress/status/1241396639769624576
"This concept of bringing religion into COVID-19 has to stop. I don’t get it, why up till now people are still saying: if your time has time you will die anyway. Dei pundek, stop being an asshole can or not?",2020-03-21,16:09:25+00:00,https://twitter.com/SzeHwang/status/1241396504046129152
Gaga aida anong ncov hahahah,2020-03-21,16:09:21+00:00,https://twitter.com/CeeejhayGrande/status/1241396490242646016
WHAAHHAHAHAHAHAHAHAHAHAHAHAHAHAH tangina pinapaalala pa nga lt nanaman sayo girl hoy pagtapos ng ncov galaaaa,2020-03-21,16:08:05+00:00,https://twitter.com/xiaaaaesssja_/status/1241396169462276096
ang mga police at military may daily allowance way more than what the risky work being done by our health workers who daily are exposed to the critical covid virus and anytime may contract the disease pero sila pa un mas maliit allowance or no allowance at all from the natl govt,2020-03-21,16:06:39+00:00,https://twitter.com/DragonTaipan/status/1241395810710851585
Sana signs nalang ng ncov to.,2020-03-21,16:05:25+00:00,https://twitter.com/dj_kobeast/status/1241395496733704193
After covid pre! HAHAHA see u!,2020-03-21,16:05:22+00:00,https://twitter.com/Nyeeeenye/status/1241395485904007168
Covid Vaccine Covid Vaccine Covid Vaccine Covid Vaccine Covid Vaccine ,2020-03-21,16:03:21+00:00,https://twitter.com/captainsimoon/status/1241394977608880129
sis i really need to see alma! Tagal mo umalis covid,2020-03-21,16:00:31+00:00,https://twitter.com/2000katee/status/1241394265881587713
Pizza agad sa snr ang pupuntahan ko pag nawalan nayan ncov nayan,2020-03-21,15:59:52+00:00,https://twitter.com/Paulskie0/status/1241394103251681280
lord.sana wag ng kumalat lalo yung ncov 19:((,2020-03-21,15:58:40+00:00,https://twitter.com/ImTeyaAshley/status/1241393799240302593
mga babae. pagkatapos ng COVID 19. MAG fopd trip tayo sa opis ,2020-03-21,15:54:34+00:00,https://twitter.com/NeviceMarie/status/1241392766577283075
May balak pa lang pumunta sa birthday ko si mamaulang kasama si general potek bwiset ka covid!!!!,2020-03-21,15:52:22+00:00,https://twitter.com/ravenrosee/status/1241392212438470658
The Church and Coronavirus: Four Lessons From History - Part 1 https://youtu.be/5h7zx-VST5M via @YouTube,2020-03-21,15:40:18+00:00,https://twitter.com/pinkykatipunan/status/1241389176051748867
Making a big decision tonight...submitting for a clinical study for COVID medication. I hope it works and no side effects dear Lord – at St. Luke’s Medical Center,2020-03-21,15:36:05+00:00,https://twitter.com/leodelrosario77/status/1241388115018649601
picture muna bago mag ka ncov – at Cainta Greenpark Village,2020-03-21,15:35:02+00:00,https://twitter.com/knnthmanuel_/status/1241387850962096128
TLDR: Put the Coronavirus infected who are only showing mild symptoms into hotels instead of gymnasiums and big halls. But a bad idea if they could pull it off. ,2020-03-21,15:28:45+00:00,https://twitter.com/kublermdk/status/1241386271026470912
Pag wala talaga ng covid na yan pupunta ako simbahan tas sabay intra agad tangina HAHAHAHAHAH,2020-03-21,15:28:00+00:00,https://twitter.com/ramosjoshua9/status/1241386083465580544
"After ng COVID CRISIS na to, daming ganap na ipagdiwang! Lord Pls po tapusin nyo na tong COVID na to. ",2020-03-21,15:27:43+00:00,https://twitter.com/nizzaho/status/1241386012422492160
Oo te! Nagalit na si God tuloy may coronavirus na! Mali kase ginagawa mo te!,2020-03-21,15:26:02+00:00,https://twitter.com/yannahdeleon/status/1241385585954058240
can’t wait to hear that our world is free from covid-19 ,2020-03-21,15:25:36+00:00,https://twitter.com/annengbenitez/status/1241385477699076096
"pa deliver mo nalang po please, ayaw ko po magka covid HAHAHAHAHA jk",2020-03-21,15:15:17+00:00,https://twitter.com/nariojuliaaa/status/1241382881030590465
Naka ilang replay na ako ng UAAP 82 kakainis na NCOV to ee. Gow tayo ah.,2020-03-21,15:14:32+00:00,https://twitter.com/leeyouontop/status/1241382694879019010
A colleague died because of “pneumonia”. We all know what that means. She lives in GH and travelled to Taiwan recently. She was tested for COVID-19 but until now wala pa rin results. Putanginang gobyerno ‘to hihintayin munang mamatay lahat ng tao bago mag mass testing.,2020-03-21,15:12:44+00:00,https://twitter.com/_chrisbello/status/1241382240468135937
This Covid-19 makes me realize how lucky I am With my Family ,2020-03-21,15:11:29+00:00,https://twitter.com/Troyvaldez101/status/1241381925597536257
PNP denied the circulating messages online that special military helicopters will spray pesticide around the country at midnight against COVID-19. @PTVph,2020-03-21,15:11:14+00:00,https://twitter.com/BBernardoPTV/status/1241381860707414017
We are humbly asking for donations po. Any will do. Please help us fight Covid-19. ,2020-03-21,15:08:23+00:00,https://twitter.com/daphdafferr/status/1241381145335357440
You were from covid but you might acquire sexually transmitted diesease. But its your life. Go on.,2020-03-21,15:06:47+00:00,https://twitter.com/quelismism/status/1241380743554535424
"Hoy magtutulog na lolo, prone ka sa covid-19!!!",2020-03-21,15:05:11+00:00,https://twitter.com/ryetalksabout/status/1241380339815047169
pag tapos netong ncov na to dami kona agad gala,2020-03-21,15:04:54+00:00,https://twitter.com/jeennoblezaa/status/1241380270764253184
"A good friend of mine just updated me na patay na papa nya right after mamatay ang dad nya. Ang bigat sa dibdib di kita mapuntahan ngaun. Ncov, this is torture ",2020-03-21,15:04:32+00:00,https://twitter.com/gaeababeyyy/status/1241380177252237312
"To all the frontliners, Salamat sa MALASAKIT! May our Good Lord bring back all your sacrifices and efforts #Covid_19 @belobeauty",2020-03-21,15:04:21+00:00,https://twitter.com/BENDITA14/status/1241380131848859649
"Oo nga, kung hindi pa siguro Covid hindi pa kame mag makasama-sama Ps. Sorry sa dalawa kong kaibigan na ginulo namin sa pag tratrabaho #Kababata #Saturday #Goodvibes",2020-03-21,15:03:04+00:00,https://twitter.com/Gunds_/status/1241379807222358017
"Gusto ko na mamundok, jusko ang taba ko na sa kain tulog! Details here: https://m.facebook.com/story.php?story_fbid=798599363967354&amp;id=323380018155960 #Covid_19PH #COVID19PH #CoronaCrisis #lockdown #QuarantineActivities #HungryDaily #HungDailyPH #SocialDistancing #CoronavirusPandemic #StayAtHome #Quarantine",2020-03-21,15:00:56+00:00,https://twitter.com/hungrybyaheros/status/1241379272046059529
"Suggestion: Yung mga na-hoard niyo na hotel slippers, why not use it indoors so that you don’t have to bring into the house your shoes/slippers you used outside? #Covid_19 #COVID19pandemic #COVID19PH #coronavirus ",2020-03-21,14:59:32+00:00,https://twitter.com/cas116/status/1241378918331899904
DAPAT PAG TAPOS NG COVID TANOD NAMAN BAWAL LUMABAS #Covid_19,2020-03-21,14:59:07+00:00,https://twitter.com/manalojohnmarcV/status/1241378814942310406
Covid uwi kana pls.. ,2020-03-21,14:58:29+00:00,https://twitter.com/wanpaulopunzal/status/1241378654128467969
#TikTok #Covid_19,2020-03-21,14:58:11+00:00,https://twitter.com/aidnamr/status/1241378577368530944
"Anumang sakuna o problema ang dumating, basta tulong-tulong at sama-sama, lahat ay kayang-kaya. Pairalin natin ang malasakit sa kapwa. Buong puwersa nating labanan ang COVID-19!… https://www.instagram.com/p/B9__CEapmcV/?igshid=1p3j4qgnulw98",2020-03-21,14:54:43+00:00,https://twitter.com/gorgyrulz/status/1241377704672235525
"LSS ""the Covid will not get me today"" galing mo @keun16308352. Best Song of the night. Also dami kong tawa tonight. Thank you OT5 @jah447798 @keun16308352 @stellajero_ @JoshCullen_s @imszmc. Pinuno pwede din ba ako sumama sa milky way . Good night guys",2020-03-21,14:53:16+00:00,https://twitter.com/iampurpleink/status/1241377341667823617
Nagugutom na naman ako Kaso ONCE A DAY Lang ako pde kumain para ung stocks ko umabot ng 1month #NOworkNOpay #Covid_19,2020-03-21,14:52:10+00:00,https://twitter.com/jaeminblake/status/1241377066269855749
Matindi pa sa COVID-19 ang toyo ng mga babae ,2020-03-21,14:50:39+00:00,https://twitter.com/bentotskii/status/1241376681295638529
GUSTO KO NA GUMALA POTA KA COVID,2020-03-21,14:48:05+00:00,https://twitter.com/kenmatarundo/status/1241376036270379009
Wala mgang covid pero UTI magkakaroon na. Pancit canton pa more,2020-03-21,14:46:32+00:00,https://twitter.com/qttoriaga/status/1241375646263083008
"BREAKING: Congress will hold a special session on Monday to discuss the country’s response to the COVID-19 pandemic, Senate President Tito Sotto says",2020-03-21,14:43:55+00:00,https://twitter.com/kim_badbadon/status/1241374990148046851
Congress will convene in a special session on Monday to discuss funding for projects that will provide support for over 16 million families nationwide affected by the COVID-19 pandemic. @cnnphilippines,2020-03-21,14:43:42+00:00,https://twitter.com/kim_badbadon/status/1241374934737096704
Infographics ng mga Terminolohiya Kaugnay ng COVID-19 Tignan ang buong album: https://www.facebook.com/147783305383422/posts/1503522453142827/?d=n #FilipinoDapat,2020-03-21,14:42:51+00:00,https://twitter.com/updcalsc/status/1241374719028244483
"The best way to test with #Covid_19 is to cough on these politicians, then let’s see if their result will turn into positive or negative. Kakapal ng mukha. #MassTestingPH",2020-03-21,14:38:03+00:00,https://twitter.com/sonnymata/status/1241373511148429312
